SubjectID,AssignmentID,ProblemID,Attempts,CorrectEventually,Label
3e202088a0f6c909bd3cfe90eb3217d09828f13c78f9198e7ca8e9fd7c2346a1,494,108,12,True,False
3e202088a0f6c909bd3cfe90eb3217d09828f13c78f9198e7ca8e9fd7c2346a1,502,45,13,True,False
3e202088a0f6c909bd3cfe90eb3217d09828f13c78f9198e7ca8e9fd7c2346a1,502,48,12,True,False
3e202088a0f6c909bd3cfe90eb3217d09828f13c78f9198e7ca8e9fd7c2346a1,502,51,1,True,True
3e202088a0f6c909bd3cfe90eb3217d09828f13c78f9198e7ca8e9fd7c2346a1,502,56,6,True,False
3e202088a0f6c909bd3cfe90eb3217d09828f13c78f9198e7ca8e9fd7c2346a1,502,57,2,True,True
3e202088a0f6c909bd3cfe90eb3217d09828f13c78f9198e7ca8e9fd7c2346a1,502,64,18,True,False
3e202088a0f6c909bd3cfe90eb3217d09828f13c78f9198e7ca8e9fd7c2346a1,502,70,24,True,False
3e202088a0f6c909bd3cfe90eb3217d09828f13c78f9198e7ca8e9fd7c2346a1,502,71,4,True,False
3e202088a0f6c909bd3cfe90eb3217d09828f13c78f9198e7ca8e9fd7c2346a1,502,112,23,True,False
3e202088a0f6c909bd3cfe90eb3217d09828f13c78f9198e7ca8e9fd7c2346a1,502,118,2,True,True
3e5bc8253fdf89efe4e527be1f12228e3c08f488ddcb89fca66342206d94c21d,494,41,1,True,True
3e5bc8253fdf89efe4e527be1f12228e3c08f488ddcb89fca66342206d94c21d,494,43,8,True,True
3e5bc8253fdf89efe4e527be1f12228e3c08f488ddcb89fca66342206d94c21d,494,44,4,True,False
3e5bc8253fdf89efe4e527be1f12228e3c08f488ddcb89fca66342206d94c21d,494,46,5,True,True
3e5bc8253fdf89efe4e527be1f12228e3c08f488ddcb89fca66342206d94c21d,494,49,3,True,True
3e5bc8253fdf89efe4e527be1f12228e3c08f488ddcb89fca66342206d94c21d,494,67,5,True,True
3e5bc8253fdf89efe4e527be1f12228e3c08f488ddcb89fca66342206d94c21d,494,104,2,True,True
3e5bc8253fdf89efe4e527be1f12228e3c08f488ddcb89fca66342206d94c21d,494,106,5,True,True
3e5bc8253fdf89efe4e527be1f12228e3c08f488ddcb89fca66342206d94c21d,494,107,1,True,True
3e5bc8253fdf89efe4e527be1f12228e3c08f488ddcb89fca66342206d94c21d,494,108,9,True,False
3e5bc8253fdf89efe4e527be1f12228e3c08f488ddcb89fca66342206d94c21d,502,45,3,True,True
3e5bc8253fdf89efe4e527be1f12228e3c08f488ddcb89fca66342206d94c21d,502,48,3,True,True
3e5bc8253fdf89efe4e527be1f12228e3c08f488ddcb89fca66342206d94c21d,502,51,4,True,True
3e5bc8253fdf89efe4e527be1f12228e3c08f488ddcb89fca66342206d94c21d,502,56,1,True,True
3e5bc8253fdf89efe4e527be1f12228e3c08f488ddcb89fca66342206d94c21d,502,57,1,True,True
3e5bc8253fdf89efe4e527be1f12228e3c08f488ddcb89fca66342206d94c21d,502,64,1,True,True
3e5bc8253fdf89efe4e527be1f12228e3c08f488ddcb89fca66342206d94c21d,502,70,1,True,True
3e5bc8253fdf89efe4e527be1f12228e3c08f488ddcb89fca66342206d94c21d,502,71,1,True,True
3e5bc8253fdf89efe4e527be1f12228e3c08f488ddcb89fca66342206d94c21d,502,112,1,True,True
3e5bc8253fdf89efe4e527be1f12228e3c08f488ddcb89fca66342206d94c21d,502,118,1,True,True
3e88c0584a41035de2c85904f13d7e5f03eab562308106eb2d9c7d8d1d5f65fb,494,41,1,True,True
3e88c0584a41035de2c85904f13d7e5f03eab562308106eb2d9c7d8d1d5f65fb,494,43,1,True,True
3e88c0584a41035de2c85904f13d7e5f03eab562308106eb2d9c7d8d1d5f65fb,494,44,1,True,True
3e88c0584a41035de2c85904f13d7e5f03eab562308106eb2d9c7d8d1d5f65fb,494,46,1,True,True
3e88c0584a41035de2c85904f13d7e5f03eab562308106eb2d9c7d8d1d5f65fb,494,49,2,True,True
3e88c0584a41035de2c85904f13d7e5f03eab562308106eb2d9c7d8d1d5f65fb,494,67,1,True,True
3e88c0584a41035de2c85904f13d7e5f03eab562308106eb2d9c7d8d1d5f65fb,494,104,1,True,True
3e88c0584a41035de2c85904f13d7e5f03eab562308106eb2d9c7d8d1d5f65fb,494,106,4,True,True
3e88c0584a41035de2c85904f13d7e5f03eab562308106eb2d9c7d8d1d5f65fb,494,107,1,True,True
3e88c0584a41035de2c85904f13d7e5f03eab562308106eb2d9c7d8d1d5f65fb,494,108,1,True,True
3e88c0584a41035de2c85904f13d7e5f03eab562308106eb2d9c7d8d1d5f65fb,502,48,2,True,True
3e88c0584a41035de2c85904f13d7e5f03eab562308106eb2d9c7d8d1d5f65fb,502,51,1,True,True
3e88c0584a41035de2c85904f13d7e5f03eab562308106eb2d9c7d8d1d5f65fb,502,56,1,True,True
3e88c0584a41035de2c85904f13d7e5f03eab562308106eb2d9c7d8d1d5f65fb,502,57,1,True,True
3e88c0584a41035de2c85904f13d7e5f03eab562308106eb2d9c7d8d1d5f65fb,502,64,1,True,True
3e88c0584a41035de2c85904f13d7e5f03eab562308106eb2d9c7d8d1d5f65fb,502,70,1,True,True
3e88c0584a41035de2c85904f13d7e5f03eab562308106eb2d9c7d8d1d5f65fb,502,71,1,True,True
3e88c0584a41035de2c85904f13d7e5f03eab562308106eb2d9c7d8d1d5f65fb,502,112,1,True,True
3e88c0584a41035de2c85904f13d7e5f03eab562308106eb2d9c7d8d1d5f65fb,502,118,1,True,True
4082ac64b81101cbebcabd3b8b597bf7966896898674d507e118e3c0367ac800,494,41,1,True,True
4082ac64b81101cbebcabd3b8b597bf7966896898674d507e118e3c0367ac800,494,43,1,True,True
4082ac64b81101cbebcabd3b8b597bf7966896898674d507e118e3c0367ac800,494,44,1,True,True
4082ac64b81101cbebcabd3b8b597bf7966896898674d507e118e3c0367ac800,494,46,1,True,True
4082ac64b81101cbebcabd3b8b597bf7966896898674d507e118e3c0367ac800,494,49,1,True,True
4082ac64b81101cbebcabd3b8b597bf7966896898674d507e118e3c0367ac800,494,67,2,True,True
4082ac64b81101cbebcabd3b8b597bf7966896898674d507e118e3c0367ac800,494,104,1,True,True
4082ac64b81101cbebcabd3b8b597bf7966896898674d507e118e3c0367ac800,494,106,6,True,True
4082ac64b81101cbebcabd3b8b597bf7966896898674d507e118e3c0367ac800,494,107,1,True,True
4082ac64b81101cbebcabd3b8b597bf7966896898674d507e118e3c0367ac800,494,108,1,True,True
4082ac64b81101cbebcabd3b8b597bf7966896898674d507e118e3c0367ac800,502,45,2,True,True
4082ac64b81101cbebcabd3b8b597bf7966896898674d507e118e3c0367ac800,502,48,2,True,True
4082ac64b81101cbebcabd3b8b597bf7966896898674d507e118e3c0367ac800,502,51,1,True,True
4082ac64b81101cbebcabd3b8b597bf7966896898674d507e118e3c0367ac800,502,56,1,True,True
4082ac64b81101cbebcabd3b8b597bf7966896898674d507e118e3c0367ac800,502,57,2,True,True
4082ac64b81101cbebcabd3b8b597bf7966896898674d507e118e3c0367ac800,502,64,1,True,True
4082ac64b81101cbebcabd3b8b597bf7966896898674d507e118e3c0367ac800,502,70,2,True,True
4082ac64b81101cbebcabd3b8b597bf7966896898674d507e118e3c0367ac800,502,71,1,True,True
4082ac64b81101cbebcabd3b8b597bf7966896898674d507e118e3c0367ac800,502,112,1,True,True
4082ac64b81101cbebcabd3b8b597bf7966896898674d507e118e3c0367ac800,502,118,2,True,True
4084d3cef1c2290e1892fc32ffc6a6aa14c4d3fcc067a67710b66e7ef3acef0d,494,41,1,True,True
4084d3cef1c2290e1892fc32ffc6a6aa14c4d3fcc067a67710b66e7ef3acef0d,494,43,1,True,True
4084d3cef1c2290e1892fc32ffc6a6aa14c4d3fcc067a67710b66e7ef3acef0d,494,44,1,True,True
4084d3cef1c2290e1892fc32ffc6a6aa14c4d3fcc067a67710b66e7ef3acef0d,494,46,7,False,False
4084d3cef1c2290e1892fc32ffc6a6aa14c4d3fcc067a67710b66e7ef3acef0d,494,49,1,True,True
4084d3cef1c2290e1892fc32ffc6a6aa14c4d3fcc067a67710b66e7ef3acef0d,494,67,3,False,False
4084d3cef1c2290e1892fc32ffc6a6aa14c4d3fcc067a67710b66e7ef3acef0d,494,104,5,True,True
4084d3cef1c2290e1892fc32ffc6a6aa14c4d3fcc067a67710b66e7ef3acef0d,494,106,10,False,False
4084d3cef1c2290e1892fc32ffc6a6aa14c4d3fcc067a67710b66e7ef3acef0d,494,107,5,False,False
4084d3cef1c2290e1892fc32ffc6a6aa14c4d3fcc067a67710b66e7ef3acef0d,494,108,5,False,False
4084d3cef1c2290e1892fc32ffc6a6aa14c4d3fcc067a67710b66e7ef3acef0d,502,45,9,True,False
4084d3cef1c2290e1892fc32ffc6a6aa14c4d3fcc067a67710b66e7ef3acef0d,502,48,15,True,False
4084d3cef1c2290e1892fc32ffc6a6aa14c4d3fcc067a67710b66e7ef3acef0d,502,51,3,True,True
4084d3cef1c2290e1892fc32ffc6a6aa14c4d3fcc067a67710b66e7ef3acef0d,502,56,2,True,True
4084d3cef1c2290e1892fc32ffc6a6aa14c4d3fcc067a67710b66e7ef3acef0d,502,57,1,True,True
4084d3cef1c2290e1892fc32ffc6a6aa14c4d3fcc067a67710b66e7ef3acef0d,502,64,3,True,True
4084d3cef1c2290e1892fc32ffc6a6aa14c4d3fcc067a67710b66e7ef3acef0d,502,70,10,True,False
4084d3cef1c2290e1892fc32ffc6a6aa14c4d3fcc067a67710b66e7ef3acef0d,502,71,2,False,False
4084d3cef1c2290e1892fc32ffc6a6aa14c4d3fcc067a67710b66e7ef3acef0d,502,112,8,True,False
4084d3cef1c2290e1892fc32ffc6a6aa14c4d3fcc067a67710b66e7ef3acef0d,502,118,5,False,False
40c1d250c97702986524dae1c4014dbac4abddab4fbfd395737f4e2fe64a247d,494,41,1,True,True
40c1d250c97702986524dae1c4014dbac4abddab4fbfd395737f4e2fe64a247d,494,43,11,True,False
40c1d250c97702986524dae1c4014dbac4abddab4fbfd395737f4e2fe64a247d,494,44,1,True,True
40c1d250c97702986524dae1c4014dbac4abddab4fbfd395737f4e2fe64a247d,494,46,3,True,True
40c1d250c97702986524dae1c4014dbac4abddab4fbfd395737f4e2fe64a247d,494,49,2,True,True
40c1d250c97702986524dae1c4014dbac4abddab4fbfd395737f4e2fe64a247d,494,67,2,True,True
40c1d250c97702986524dae1c4014dbac4abddab4fbfd395737f4e2fe64a247d,494,104,12,True,False
40c1d250c97702986524dae1c4014dbac4abddab4fbfd395737f4e2fe64a247d,494,106,6,True,True
40c1d250c97702986524dae1c4014dbac4abddab4fbfd395737f4e2fe64a247d,494,107,19,False,False
40c1d250c97702986524dae1c4014dbac4abddab4fbfd395737f4e2fe64a247d,494,108,6,True,True
40c1d250c97702986524dae1c4014dbac4abddab4fbfd395737f4e2fe64a247d,502,45,12,True,False
40c1d250c97702986524dae1c4014dbac4abddab4fbfd395737f4e2fe64a247d,502,48,7,True,True
40c1d250c97702986524dae1c4014dbac4abddab4fbfd395737f4e2fe64a247d,502,51,6,True,False
40c1d250c97702986524dae1c4014dbac4abddab4fbfd395737f4e2fe64a247d,502,56,17,True,False
40c1d250c97702986524dae1c4014dbac4abddab4fbfd395737f4e2fe64a247d,502,57,2,True,True
40c1d250c97702986524dae1c4014dbac4abddab4fbfd395737f4e2fe64a247d,502,64,9,True,False
40c1d250c97702986524dae1c4014dbac4abddab4fbfd395737f4e2fe64a247d,502,70,6,False,False
40c1d250c97702986524dae1c4014dbac4abddab4fbfd395737f4e2fe64a247d,502,71,3,True,True
40c1d250c97702986524dae1c4014dbac4abddab4fbfd395737f4e2fe64a247d,502,112,3,True,True
40c1d250c97702986524dae1c4014dbac4abddab4fbfd395737f4e2fe64a247d,502,118,3,True,True
41c3080c5f248cfc29a94b2c08f3bf85bd76feca895c6424fe528a4f32f68297,494,41,7,True,False
41c3080c5f248cfc29a94b2c08f3bf85bd76feca895c6424fe528a4f32f68297,494,43,12,True,False
41c3080c5f248cfc29a94b2c08f3bf85bd76feca895c6424fe528a4f32f68297,494,44,2,True,True
41c3080c5f248cfc29a94b2c08f3bf85bd76feca895c6424fe528a4f32f68297,494,46,4,True,True
41c3080c5f248cfc29a94b2c08f3bf85bd76feca895c6424fe528a4f32f68297,494,49,2,True,True
41c3080c5f248cfc29a94b2c08f3bf85bd76feca895c6424fe528a4f32f68297,494,67,2,True,True
41c3080c5f248cfc29a94b2c08f3bf85bd76feca895c6424fe528a4f32f68297,494,104,13,True,False
41c3080c5f248cfc29a94b2c08f3bf85bd76feca895c6424fe528a4f32f68297,494,106,5,True,True
41c3080c5f248cfc29a94b2c08f3bf85bd76feca895c6424fe528a4f32f68297,494,107,1,True,True
41c3080c5f248cfc29a94b2c08f3bf85bd76feca895c6424fe528a4f32f68297,494,108,12,False,False
41c3080c5f248cfc29a94b2c08f3bf85bd76feca895c6424fe528a4f32f68297,502,45,6,True,True
41c3080c5f248cfc29a94b2c08f3bf85bd76feca895c6424fe528a4f32f68297,502,48,3,True,True
41c3080c5f248cfc29a94b2c08f3bf85bd76feca895c6424fe528a4f32f68297,502,51,1,True,True
41c3080c5f248cfc29a94b2c08f3bf85bd76feca895c6424fe528a4f32f68297,502,56,2,True,True
41c3080c5f248cfc29a94b2c08f3bf85bd76feca895c6424fe528a4f32f68297,502,57,1,True,True
41c3080c5f248cfc29a94b2c08f3bf85bd76feca895c6424fe528a4f32f68297,502,64,2,True,True
41c3080c5f248cfc29a94b2c08f3bf85bd76feca895c6424fe528a4f32f68297,502,70,36,False,False
41c3080c5f248cfc29a94b2c08f3bf85bd76feca895c6424fe528a4f32f68297,502,71,6,True,False
41c3080c5f248cfc29a94b2c08f3bf85bd76feca895c6424fe528a4f32f68297,502,112,4,True,True
41c3080c5f248cfc29a94b2c08f3bf85bd76feca895c6424fe528a4f32f68297,502,118,16,True,False
4208d3bf74a956f3eae084d69b195b09a132a8b7ca3034e20a5968cd5069ca5a,494,41,2,True,True
4208d3bf74a956f3eae084d69b195b09a132a8b7ca3034e20a5968cd5069ca5a,494,43,3,True,True
4208d3bf74a956f3eae084d69b195b09a132a8b7ca3034e20a5968cd5069ca5a,494,44,3,True,True
4208d3bf74a956f3eae084d69b195b09a132a8b7ca3034e20a5968cd5069ca5a,494,46,11,True,False
4208d3bf74a956f3eae084d69b195b09a132a8b7ca3034e20a5968cd5069ca5a,494,49,6,True,False
4208d3bf74a956f3eae084d69b195b09a132a8b7ca3034e20a5968cd5069ca5a,494,67,1,True,True
4208d3bf74a956f3eae084d69b195b09a132a8b7ca3034e20a5968cd5069ca5a,494,104,1,True,True
4208d3bf74a956f3eae084d69b195b09a132a8b7ca3034e20a5968cd5069ca5a,494,106,3,True,True
4208d3bf74a956f3eae084d69b195b09a132a8b7ca3034e20a5968cd5069ca5a,494,107,1,True,True
4208d3bf74a956f3eae084d69b195b09a132a8b7ca3034e20a5968cd5069ca5a,494,108,10,True,False
4208d3bf74a956f3eae084d69b195b09a132a8b7ca3034e20a5968cd5069ca5a,502,45,5,True,True
4208d3bf74a956f3eae084d69b195b09a132a8b7ca3034e20a5968cd5069ca5a,502,48,13,True,False
4208d3bf74a956f3eae084d69b195b09a132a8b7ca3034e20a5968cd5069ca5a,502,51,6,True,False
4208d3bf74a956f3eae084d69b195b09a132a8b7ca3034e20a5968cd5069ca5a,502,56,11,True,False
4208d3bf74a956f3eae084d69b195b09a132a8b7ca3034e20a5968cd5069ca5a,502,57,1,True,True
4208d3bf74a956f3eae084d69b195b09a132a8b7ca3034e20a5968cd5069ca5a,502,64,12,True,False
4208d3bf74a956f3eae084d69b195b09a132a8b7ca3034e20a5968cd5069ca5a,502,70,18,True,False
4208d3bf74a956f3eae084d69b195b09a132a8b7ca3034e20a5968cd5069ca5a,502,71,5,True,False
4208d3bf74a956f3eae084d69b195b09a132a8b7ca3034e20a5968cd5069ca5a,502,112,17,True,False
4208d3bf74a956f3eae084d69b195b09a132a8b7ca3034e20a5968cd5069ca5a,502,118,4,True,False
420ae6e6934b0e972b1be3faba699f2e7a920227c7947089f4e85b73f739c6c3,494,41,2,True,True
420ae6e6934b0e972b1be3faba699f2e7a920227c7947089f4e85b73f739c6c3,494,43,2,True,True
420ae6e6934b0e972b1be3faba699f2e7a920227c7947089f4e85b73f739c6c3,494,44,2,True,True
420ae6e6934b0e972b1be3faba699f2e7a920227c7947089f4e85b73f739c6c3,494,46,7,True,True
420ae6e6934b0e972b1be3faba699f2e7a920227c7947089f4e85b73f739c6c3,494,49,7,True,False
420ae6e6934b0e972b1be3faba699f2e7a920227c7947089f4e85b73f739c6c3,494,67,4,True,True
420ae6e6934b0e972b1be3faba699f2e7a920227c7947089f4e85b73f739c6c3,494,104,4,True,True
420ae6e6934b0e972b1be3faba699f2e7a920227c7947089f4e85b73f739c6c3,494,106,2,True,True
420ae6e6934b0e972b1be3faba699f2e7a920227c7947089f4e85b73f739c6c3,494,107,4,True,True
420ae6e6934b0e972b1be3faba699f2e7a920227c7947089f4e85b73f739c6c3,494,108,12,True,False
420ae6e6934b0e972b1be3faba699f2e7a920227c7947089f4e85b73f739c6c3,502,45,4,True,True
420ae6e6934b0e972b1be3faba699f2e7a920227c7947089f4e85b73f739c6c3,502,48,4,True,True
420ae6e6934b0e972b1be3faba699f2e7a920227c7947089f4e85b73f739c6c3,502,51,2,True,True
420ae6e6934b0e972b1be3faba699f2e7a920227c7947089f4e85b73f739c6c3,502,56,1,True,True
420ae6e6934b0e972b1be3faba699f2e7a920227c7947089f4e85b73f739c6c3,502,57,1,True,True
420ae6e6934b0e972b1be3faba699f2e7a920227c7947089f4e85b73f739c6c3,502,64,8,True,False
420ae6e6934b0e972b1be3faba699f2e7a920227c7947089f4e85b73f739c6c3,502,70,5,True,True
420ae6e6934b0e972b1be3faba699f2e7a920227c7947089f4e85b73f739c6c3,502,71,6,True,False
420ae6e6934b0e972b1be3faba699f2e7a920227c7947089f4e85b73f739c6c3,502,112,2,True,True
420ae6e6934b0e972b1be3faba699f2e7a920227c7947089f4e85b73f739c6c3,502,118,7,True,False
4225b96eae6636e51ed4b87746263b9e5d0e927d67326324fbf1544230fa6fb8,494,41,2,True,True
4225b96eae6636e51ed4b87746263b9e5d0e927d67326324fbf1544230fa6fb8,494,43,1,True,True
4225b96eae6636e51ed4b87746263b9e5d0e927d67326324fbf1544230fa6fb8,494,44,1,True,True
4225b96eae6636e51ed4b87746263b9e5d0e927d67326324fbf1544230fa6fb8,494,46,1,True,True
4225b96eae6636e51ed4b87746263b9e5d0e927d67326324fbf1544230fa6fb8,494,49,1,True,True
4225b96eae6636e51ed4b87746263b9e5d0e927d67326324fbf1544230fa6fb8,494,67,1,True,True
4225b96eae6636e51ed4b87746263b9e5d0e927d67326324fbf1544230fa6fb8,494,104,1,True,True
4225b96eae6636e51ed4b87746263b9e5d0e927d67326324fbf1544230fa6fb8,494,106,3,True,True
4225b96eae6636e51ed4b87746263b9e5d0e927d67326324fbf1544230fa6fb8,494,107,1,True,True
4225b96eae6636e51ed4b87746263b9e5d0e927d67326324fbf1544230fa6fb8,494,108,1,True,True
4225b96eae6636e51ed4b87746263b9e5d0e927d67326324fbf1544230fa6fb8,502,45,2,True,True
4225b96eae6636e51ed4b87746263b9e5d0e927d67326324fbf1544230fa6fb8,502,48,1,True,True
4225b96eae6636e51ed4b87746263b9e5d0e927d67326324fbf1544230fa6fb8,502,51,1,True,True
4225b96eae6636e51ed4b87746263b9e5d0e927d67326324fbf1544230fa6fb8,502,56,1,True,True
4225b96eae6636e51ed4b87746263b9e5d0e927d67326324fbf1544230fa6fb8,502,57,1,True,True
4225b96eae6636e51ed4b87746263b9e5d0e927d67326324fbf1544230fa6fb8,502,64,1,True,True
4225b96eae6636e51ed4b87746263b9e5d0e927d67326324fbf1544230fa6fb8,502,70,1,True,True
4225b96eae6636e51ed4b87746263b9e5d0e927d67326324fbf1544230fa6fb8,502,71,1,True,True
4225b96eae6636e51ed4b87746263b9e5d0e927d67326324fbf1544230fa6fb8,502,112,1,True,True
4225b96eae6636e51ed4b87746263b9e5d0e927d67326324fbf1544230fa6fb8,502,118,1,True,True
438f91a3a02080977006d5b4ee2c29f6e0d0b58e848dc92712f3982a1449f481,494,41,1,True,True
438f91a3a02080977006d5b4ee2c29f6e0d0b58e848dc92712f3982a1449f481,494,43,8,True,True
438f91a3a02080977006d5b4ee2c29f6e0d0b58e848dc92712f3982a1449f481,494,44,2,True,True
438f91a3a02080977006d5b4ee2c29f6e0d0b58e848dc92712f3982a1449f481,494,46,4,True,True
438f91a3a02080977006d5b4ee2c29f6e0d0b58e848dc92712f3982a1449f481,494,49,8,True,False
438f91a3a02080977006d5b4ee2c29f6e0d0b58e848dc92712f3982a1449f481,494,67,6,True,True
438f91a3a02080977006d5b4ee2c29f6e0d0b58e848dc92712f3982a1449f481,494,104,2,True,True
438f91a3a02080977006d5b4ee2c29f6e0d0b58e848dc92712f3982a1449f481,494,106,2,True,True
438f91a3a02080977006d5b4ee2c29f6e0d0b58e848dc92712f3982a1449f481,494,107,3,True,True
438f91a3a02080977006d5b4ee2c29f6e0d0b58e848dc92712f3982a1449f481,494,108,2,True,True
438f91a3a02080977006d5b4ee2c29f6e0d0b58e848dc92712f3982a1449f481,502,45,2,True,True
438f91a3a02080977006d5b4ee2c29f6e0d0b58e848dc92712f3982a1449f481,502,48,3,True,True
438f91a3a02080977006d5b4ee2c29f6e0d0b58e848dc92712f3982a1449f481,502,51,1,True,True
438f91a3a02080977006d5b4ee2c29f6e0d0b58e848dc92712f3982a1449f481,502,56,2,True,True
438f91a3a02080977006d5b4ee2c29f6e0d0b58e848dc92712f3982a1449f481,502,57,3,True,False
438f91a3a02080977006d5b4ee2c29f6e0d0b58e848dc92712f3982a1449f481,502,64,10,True,False
438f91a3a02080977006d5b4ee2c29f6e0d0b58e848dc92712f3982a1449f481,502,70,4,True,True
438f91a3a02080977006d5b4ee2c29f6e0d0b58e848dc92712f3982a1449f481,502,71,4,True,False
438f91a3a02080977006d5b4ee2c29f6e0d0b58e848dc92712f3982a1449f481,502,112,2,True,True
438f91a3a02080977006d5b4ee2c29f6e0d0b58e848dc92712f3982a1449f481,502,118,2,True,True
4433080be68eabdd338bda9c8c30bee3fc1f696b6212f13bcb77721e1d738c7a,494,41,2,True,True
4433080be68eabdd338bda9c8c30bee3fc1f696b6212f13bcb77721e1d738c7a,494,43,5,True,True
4433080be68eabdd338bda9c8c30bee3fc1f696b6212f13bcb77721e1d738c7a,494,44,2,True,True
4433080be68eabdd338bda9c8c30bee3fc1f696b6212f13bcb77721e1d738c7a,494,46,9,True,False
4433080be68eabdd338bda9c8c30bee3fc1f696b6212f13bcb77721e1d738c7a,494,49,3,True,True
4433080be68eabdd338bda9c8c30bee3fc1f696b6212f13bcb77721e1d738c7a,494,67,6,True,True
4433080be68eabdd338bda9c8c30bee3fc1f696b6212f13bcb77721e1d738c7a,494,104,22,True,False
4433080be68eabdd338bda9c8c30bee3fc1f696b6212f13bcb77721e1d738c7a,494,106,8,True,False
4433080be68eabdd338bda9c8c30bee3fc1f696b6212f13bcb77721e1d738c7a,494,107,15,True,False
4433080be68eabdd338bda9c8c30bee3fc1f696b6212f13bcb77721e1d738c7a,494,108,21,True,False
4433080be68eabdd338bda9c8c30bee3fc1f696b6212f13bcb77721e1d738c7a,502,45,7,True,False
4433080be68eabdd338bda9c8c30bee3fc1f696b6212f13bcb77721e1d738c7a,502,48,12,True,False
4433080be68eabdd338bda9c8c30bee3fc1f696b6212f13bcb77721e1d738c7a,502,51,1,True,True
4433080be68eabdd338bda9c8c30bee3fc1f696b6212f13bcb77721e1d738c7a,502,56,10,True,False
4433080be68eabdd338bda9c8c30bee3fc1f696b6212f13bcb77721e1d738c7a,502,57,1,True,True
4433080be68eabdd338bda9c8c30bee3fc1f696b6212f13bcb77721e1d738c7a,502,64,9,True,False
4433080be68eabdd338bda9c8c30bee3fc1f696b6212f13bcb77721e1d738c7a,502,70,11,True,False
4433080be68eabdd338bda9c8c30bee3fc1f696b6212f13bcb77721e1d738c7a,502,71,3,True,True
4433080be68eabdd338bda9c8c30bee3fc1f696b6212f13bcb77721e1d738c7a,502,112,11,True,False
4433080be68eabdd338bda9c8c30bee3fc1f696b6212f13bcb77721e1d738c7a,502,118,29,True,False
445c2ca905d33514cd3757e1141d0239349ca6678c20cd5eedab38fbe2fd36f9,494,41,1,True,True
445c2ca905d33514cd3757e1141d0239349ca6678c20cd5eedab38fbe2fd36f9,494,43,4,True,True
445c2ca905d33514cd3757e1141d0239349ca6678c20cd5eedab38fbe2fd36f9,494,44,1,True,True
445c2ca905d33514cd3757e1141d0239349ca6678c20cd5eedab38fbe2fd36f9,494,46,3,True,True
445c2ca905d33514cd3757e1141d0239349ca6678c20cd5eedab38fbe2fd36f9,494,49,2,True,True
445c2ca905d33514cd3757e1141d0239349ca6678c20cd5eedab38fbe2fd36f9,494,67,2,True,True
445c2ca905d33514cd3757e1141d0239349ca6678c20cd5eedab38fbe2fd36f9,494,104,9,True,False
445c2ca905d33514cd3757e1141d0239349ca6678c20cd5eedab38fbe2fd36f9,494,106,1,True,True
445c2ca905d33514cd3757e1141d0239349ca6678c20cd5eedab38fbe2fd36f9,494,107,6,True,True
445c2ca905d33514cd3757e1141d0239349ca6678c20cd5eedab38fbe2fd36f9,494,108,18,True,False
445c2ca905d33514cd3757e1141d0239349ca6678c20cd5eedab38fbe2fd36f9,502,45,3,True,True
445c2ca905d33514cd3757e1141d0239349ca6678c20cd5eedab38fbe2fd36f9,502,48,3,True,True
445c2ca905d33514cd3757e1141d0239349ca6678c20cd5eedab38fbe2fd36f9,502,51,3,True,True
445c2ca905d33514cd3757e1141d0239349ca6678c20cd5eedab38fbe2fd36f9,502,56,2,True,True
445c2ca905d33514cd3757e1141d0239349ca6678c20cd5eedab38fbe2fd36f9,502,57,1,True,True
445c2ca905d33514cd3757e1141d0239349ca6678c20cd5eedab38fbe2fd36f9,502,64,3,True,True
445c2ca905d33514cd3757e1141d0239349ca6678c20cd5eedab38fbe2fd36f9,502,70,8,True,False
445c2ca905d33514cd3757e1141d0239349ca6678c20cd5eedab38fbe2fd36f9,502,71,2,True,True
445c2ca905d33514cd3757e1141d0239349ca6678c20cd5eedab38fbe2fd36f9,502,112,4,True,True
445c2ca905d33514cd3757e1141d0239349ca6678c20cd5eedab38fbe2fd36f9,502,118,2,True,True
449937d5271942b2d0c07fc71449158bee6643ea7d7ac857b9830d6116b8a310,494,41,4,True,False
449937d5271942b2d0c07fc71449158bee6643ea7d7ac857b9830d6116b8a310,494,43,9,True,True
449937d5271942b2d0c07fc71449158bee6643ea7d7ac857b9830d6116b8a310,494,44,4,True,False
449937d5271942b2d0c07fc71449158bee6643ea7d7ac857b9830d6116b8a310,494,46,6,True,True
449937d5271942b2d0c07fc71449158bee6643ea7d7ac857b9830d6116b8a310,494,49,3,True,True
449937d5271942b2d0c07fc71449158bee6643ea7d7ac857b9830d6116b8a310,494,67,4,True,True
449937d5271942b2d0c07fc71449158bee6643ea7d7ac857b9830d6116b8a310,494,104,10,True,False
449937d5271942b2d0c07fc71449158bee6643ea7d7ac857b9830d6116b8a310,494,106,5,True,True
449937d5271942b2d0c07fc71449158bee6643ea7d7ac857b9830d6116b8a310,494,107,8,True,False
449937d5271942b2d0c07fc71449158bee6643ea7d7ac857b9830d6116b8a310,494,108,11,False,False
449937d5271942b2d0c07fc71449158bee6643ea7d7ac857b9830d6116b8a310,502,45,8,True,False
449937d5271942b2d0c07fc71449158bee6643ea7d7ac857b9830d6116b8a310,502,48,7,True,True
449937d5271942b2d0c07fc71449158bee6643ea7d7ac857b9830d6116b8a310,502,51,1,True,True
